date,visitors,zoo_garden_group,theme_garden_group,individual_visitors
2018-04-10,7236.0,939.0,245.0,6052.0
2018-04-11,4184.0,385.0,0.0,3799.0
2018-04-12,7264.0,,241.0,
2018-04-13,8694.0,,239.0,
2018-04-14,2097.0,4.0,36.0,2057.0
2018-04-15,21355.0,30.0,0.0,21325.0
2018-04-16,5480.0,180.0,196.0,5104.0
2018-04-17,5164.0,598.0,246.0,4320.0
2018-04-18,5634.0,,311.0,
2018-04-19,5069.0,729.0,324.0,4016.0
2018-04-20,5353.0,,239.0,
2018-04-21,32610.0,,0.0,
2018-04-22,7680.0,974.0,0.0,6706.0
2018-04-23,288.0,0.0,0.0,288.0
2018-04-24,4340.0,,403.0,
2018-04-25,8633.0,,951.0,
2018-04-26,15833.0,,,
2018-04-27,14350.0,,781.0,
2018-04-28,22964.0,858.0,0.0,22106.0
2018-04-29,29774.0,681.0,0.0,29093.0
2018-04-30,15101.0,,382.0,
2018-05-01,22284.0,,109.0,
2018-05-02,1349.0,448.0,1.0,900.0
2018-05-03,9103.0,,335.0,
2018-05-04,11398.0,,,
2018-05-05,52310.0,65.0,0.0,52245.0
2018-05-06,3344.0,125.0,0.0,3219.0
2018-05-07,32821.0,30.0,0.0,32791.0
2018-05-08,5728.0,953.0,98.0,4677.0
2018-05-09,5892.0,885.0,792.0,4215.0
2018-05-10,6762.0,,952.0,
2018-05-11,9835.0,,,
2018-05-12,1345.0,233.0,36.0,1076.0
2018-05-13,23131.0,342.0,161.0,22628.0
2018-05-14,4102.0,526.0,379.0,3197.0
2018-05-15,4825.0,,347.0,
2018-05-16,896.0,204.0,169.0,523.0
2018-05-17,1309.0,687.0,65.0,557.0
2018-05-18,5492.0,,,
2018-05-19,33655.0,318.0,78.0,33259.0
2018-05-20,30449.0,162.0,216.0,30071.0
2018-05-21,19298.0,458.0,277.0,18563.0
2018-05-22,28495.0,622.0,30.0,27843.0
2018-05-23,6302.0,834.0,583.0,4885.0
2018-05-24,6387.0,,336.0,
2018-05-25,8457.0,,404.0,
2018-05-26,27705.0,,69.0,
2018-05-27,32244.0,255.0,69.0,31920.0
2018-05-28,27205.0,,246.0,
2018-05-29,8741.0,792.0,898.0,7051.0
2018-05-30,7303.0,365.0,377.0,6561.0
2018-05-31,26276.0,992.0,617.0,24667.0
2018-06-01,9969.0,,906.0,
2018-06-02,26341.0,398.0,33.0,25910.0
2018-06-03,25808.0,60.0,33.0,25715.0
2018-06-04,5922.0,39.0,244.0,5639.0
2018-06-05,9027.0,,,
2018-06-06,29944.0,226.0,112.0,29606.0
2018-06-07,6171.0,724.0,591.0,4856.0
2018-06-08,7157.0,450.0,723.0,5984.0
2018-06-09,18036.0,253.0,102.0,17681.0
2018-06-10,19328.0,89.0,0.0,19239.0
2018-06-11,3626.0,195.0,254.0,3177.0
2018-06-12,5547.0,,257.0,
2018-06-13,17997.0,0.0,0.0,17997.0
2018-06-14,1766.0,62.0,0.0,1704.0
2018-06-15,4362.0,744.0,309.0,3309.0
2018-06-16,15207.0,70.0,0.0,15137.0
2018-06-17,12254.0,30.0,0.0,12224.0
2018-06-18,2432.0,129.0,63.0,2240.0
2018-06-19,3781.0,,133.0,
2018-06-20,3212.0,350.0,403.0,2459.0
2018-06-21,2893.0,229.0,226.0,2438.0
2018-06-22,16022.0,,71.0,
2018-06-23,8845.0,31.0,30.0,8784.0
2018-06-24,6553.0,30.0,0.0,6523.0
2018-06-25,2284.0,108.0,62.0,2114.0
2018-06-26,13766.0,,0.0,
2018-06-27,1986.0,0.0,72.0,1914.0
2018-06-28,1969.0,194.0,60.0,1715.0
2018-06-29,8100.0,,102.0,
2018-06-30,3604.0,30.0,0.0,3574.0
2018-07-01,411.0,0.0,0.0,411.0
2018-07-02,334.0,0.0,0.0,334.0
2018-07-03,1777.0,30.0,43.0,1704.0
2018-07-04,1568.0,36.0,0.0,1532.0
2018-07-05,1283.0,0.0,0.0,1283.0
2018-07-06,2418.0,95.0,37.0,2286.0
2018-07-07,11179.0,99.0,0.0,11080.0
2018-07-08,12207.0,35.0,0.0,12172.0
2018-07-09,574.0,0.0,0.0,574.0
2018-07-10,1614.0,63.0,0.0,1551.0
2018-07-11,1407.0,31.0,0.0,1376.0
2018-07-12,2517.0,925.0,0.0,1592.0
2018-07-13,1356.0,84.0,0.0,1272.0
2018-07-14,3918.0,0.0,0.0,3918.0
2018-07-15,3031.0,67.0,0.0,2964.0
2018-07-16,852.0,0.0,0.0,852.0
2018-07-17,1139.0,183.0,30.0,926.0
2018-07-18,14697.0,,0.0,
2018-07-19,899.0,0.0,0.0,899.0
2018-07-20,756.0,63.0,0.0,693.0
2018-07-21,1537.0,32.0,0.0,1505.0
2018-07-22,1228.0,0.0,0.0,1228.0
2018-07-23,605.0,0.0,0.0,605.0
2018-07-24,516.0,33.0,0.0,483.0
2018-07-25,651.0,30.0,0.0,621.0
2018-07-26,712.0,0.0,0.0,712.0
2018-07-27,1830.0,,0.0,
2018-07-28,1410.0,70.0,0.0,1340.0
2018-07-29,1620.0,0.0,0.0,1620.0
2018-07-30,937.0,0.0,0.0,937.0
2018-07-31,1320.0,0.0,0.0,1320.0
2018-08-01,607.0,0.0,0.0,607.0
2018-08-02,792.0,0.0,0.0,792.0
2018-08-03,701.0,0.0,0.0,701.0
2018-08-04,1558.0,0.0,0.0,1558.0
2018-08-05,1690.0,0.0,0.0,1690.0
2018-08-06,815.0,0.0,0.0,815.0
2018-08-07,816.0,0.0,0.0,816.0
2018-08-08,720.0,0.0,47.0,673.0
2018-08-09,1072.0,258.0,0.0,814.0
2018-08-10,725.0,0.0,0.0,725.0
2018-08-11,2070.0,0.0,0.0,2070.0
2018-08-12,3107.0,710.0,0.0,2397.0
2018-08-13,865.0,30.0,0.0,835.0
2018-08-14,943.0,33.0,0.0,910.0
2018-08-15,1790.0,0.0,0.0,1790.0
2018-08-16,755.0,0.0,0.0,755.0
2018-08-17,1690.0,361.0,0.0,1329.0
2018-08-18,7856.0,31.0,0.0,7825.0
2018-08-19,7320.0,0.0,0.0,7320.0
2018-08-20,1315.0,0.0,0.0,1315.0
2018-08-21,1185.0,0.0,0.0,1185.0
2018-08-22,1501.0,432.0,0.0,1069.0
2018-08-23,520.0,0.0,0.0,520.0
2018-08-24,480.0,0.0,0.0,480.0
2018-08-25,10258.0,37.0,0.0,10221.0
2018-08-26,5426.0,0.0,0.0,5426.0
2018-08-27,549.0,0.0,0.0,549.0
2018-08-28,644.0,61.0,0.0,583.0
2018-08-29,4342.0,,0.0,
2018-08-30,1066.0,0.0,0.0,1066.0
2018-08-31,2373.0,38.0,0.0,2335.0
2018-09-01,15182.0,31.0,0.0,15151.0
2018-09-02,15541.0,0.0,0.0,15541.0
2018-09-03,684.0,51.0,0.0,633.0
2018-09-04,2211.0,93.0,58.0,2060.0
2018-09-05,2910.0,322.0,30.0,2558.0
2018-09-06,2383.0,96.0,44.0,2243.0
2018-09-07,3470.0,452.0,373.0,2645.0
2018-09-08,22103.0,965.0,0.0,21138.0
2018-09-09,23202.0,44.0,0.0,23158.0
2018-09-10,3329.0,599.0,63.0,2667.0
2018-09-11,3546.0,384.0,152.0,3010.0
2018-09-12,3032.0,436.0,64.0,2532.0
2018-09-13,3182.0,239.0,82.0,2861.0
2018-09-14,3111.0,484.0,309.0,2318.0
2018-09-15,10686.0,995.0,0.0,9691.0
2018-09-16,9048.0,121.0,0.0,8927.0
2018-09-17,3011.0,39.0,30.0,2942.0
2018-09-18,3310.0,565.0,89.0,2656.0
2018-09-19,7333.0,,91.0,
2018-09-20,1696.0,,0.0,
2018-09-21,741.0,0.0,30.0,711.0
2018-09-22,14301.0,0.0,0.0,14301.0
2018-09-23,13065.0,0.0,0.0,13065.0
2018-09-24,19661.0,32.0,0.0,19629.0
2018-09-25,29558.0,0.0,0.0,29558.0
2018-09-26,21131.0,38.0,0.0,21093.0
2018-09-27,5153.0,663.0,68.0,4422.0
2018-09-28,5910.0,,345.0,
2018-09-29,22289.0,256.0,0.0,22033.0
2018-09-30,19868.0,276.0,30.0,19562.0
2018-10-01,3207.0,361.0,232.0,2614.0
2018-10-02,4863.0,851.0,470.0,3542.0
2018-10-03,27449.0,138.0,0.0,27311.0
2018-10-04,4159.0,642.0,241.0,3276.0
2018-10-05,1426.0,914.0,0.0,512.0
2018-10-06,1355.0,55.0,0.0,1300.0
2018-10-07,22060.0,66.0,0.0,21994.0
2018-10-08,11611.0,947.0,115.0,10549.0
2018-10-09,27514.0,320.0,0.0,27194.0
2018-10-10,3384.0,911.0,108.0,2365.0
2018-10-11,5071.0,,338.0,
2018-10-12,8295.0,,527.0,
2018-10-13,16641.0,988.0,118.0,15535.0
2018-10-14,17762.0,52.0,0.0,17710.0
2018-10-15,7580.0,,56.0,
2018-10-16,4861.0,,48.0,
2018-10-17,5903.0,,219.0,
2018-10-18,5146.0,,239.0,
2018-10-19,11385.0,,87.0,
2018-10-20,22515.0,,804.0,
2018-10-21,21366.0,118.0,0.0,21248.0
2018-10-22,4455.0,331.0,0.0,4124.0
2018-10-23,2405.0,583.0,109.0,1713.0
2018-10-24,5240.0,948.0,154.0,4138.0
2018-10-25,6662.0,837.0,638.0,5187.0
2018-10-26,14286.0,,0.0,
2018-10-27,21561.0,,0.0,
2018-10-28,4916.0,0.0,0.0,4916.0
2018-10-29,3342.0,590.0,100.0,2652.0
2018-10-30,3786.0,659.0,102.0,3025.0
2018-10-31,5730.0,931.0,110.0,4689.0
2018-11-01,3923.0,638.0,252.0,3033.0
2018-11-02,5152.0,,133.0,
2018-11-03,16626.0,436.0,0.0,16190.0
2018-11-04,15903.0,195.0,0.0,15708.0
2018-11-05,2780.0,0.0,30.0,2750.0
2018-11-06,2108.0,136.0,0.0,1972.0
2018-11-07,1321.0,226.0,0.0,1095.0
2018-11-08,576.0,205.0,0.0,371.0
2018-11-09,2922.0,880.0,0.0,2042.0
2018-11-10,6233.0,288.0,0.0,5945.0
2018-11-11,5204.0,677.0,0.0,4527.0
2018-11-12,2316.0,86.0,0.0,2230.0
2018-11-13,2244.0,30.0,0.0,2214.0
2018-11-14,2219.0,50.0,0.0,2169.0
2018-11-15,1911.0,81.0,0.0,1830.0
2018-11-16,1626.0,121.0,30.0,1475.0
2018-11-17,6659.0,137.0,0.0,6522.0
2018-11-18,6404.0,0.0,0.0,6404.0
2018-11-19,1383.0,73.0,0.0,1310.0
2018-11-20,1427.0,0.0,0.0,1427.0
2018-11-21,893.0,80.0,71.0,742.0
2018-11-22,4964.0,,0.0,
2018-11-23,1208.0,0.0,0.0,1208.0
2018-11-24,1404.0,0.0,0.0,1404.0
2018-11-25,3699.0,67.0,0.0,3632.0
2018-11-26,1169.0,0.0,0.0,1169.0
2018-11-27,923.0,33.0,0.0,890.0
2018-11-28,895.0,32.0,0.0,863.0
2018-11-29,8472.0,,0.0,
2018-11-30,987.0,30.0,0.0,957.0
2018-12-01,4005.0,28.0,0.0,3977.0
2018-12-02,3381.0,0.0,0.0,3381.0
2018-12-03,356.0,0.0,0.0,356.0
2018-12-04,610.0,0.0,0.0,610.0
2018-12-05,815.0,43.0,0.0,772.0
2018-12-06,878.0,0.0,0.0,878.0
2018-12-07,440.0,0.0,0.0,440.0
2018-12-08,807.0,79.0,0.0,728.0
2018-12-09,808.0,0.0,0.0,808.0
2018-12-10,553.0,0.0,0.0,553.0
2018-12-11,997.0,0.0,0.0,997.0
2018-12-12,2089.0,121.0,0.0,1968.0
2018-12-13,854.0,359.0,0.0,495.0
2018-12-14,456.0,0.0,0.0,456.0
2018-12-15,1381.0,0.0,0.0,1381.0
2018-12-16,1134.0,0.0,0.0,1134.0
2018-12-17,656.0,0.0,0.0,656.0
2018-12-18,861.0,0.0,0.0,861.0
2018-12-19,809.0,36.0,0.0,773.0
2018-12-20,876.0,0.0,0.0,876.0
2018-12-21,1630.0,0.0,0.0,1630.0
2018-12-22,1982.0,41.0,0.0,1941.0
2018-12-23,2948.0,32.0,0.0,2916.0
2018-12-24,982.0,0.0,0.0,982.0
2018-12-25,2402.0,0.0,0.0,2402.0
2018-12-26,752.0,0.0,0.0,752.0
2018-12-27,3943.0,,0.0,
2018-12-28,357.0,0.0,0.0,357.0
2018-12-29,734.0,0.0,0.0,734.0
2018-12-30,915.0,0.0,0.0,915.0
2018-12-31,834.0,0.0,0.0,834.0
