,date,visitors,zoo_garden_group,theme_garden_group,individual_visitors,day,is_rainy
298,2020-10-25,19042.0,214,0,18828.0,일,비안옴
299,2020-10-26,4035.0,0,215,3820.0,월,비안옴
300,2020-10-27,3842.0,50,42,3750.0,화,비안옴
301,2020-10-28,11655.0,7658,0,3997.0,수,비안옴
302,2020-10-29,4267.0,66,30,4171.0,목,비안옴
303,2020-10-30,4856.0,136,36,4684.0,금,비안옴
304,2020-10-31,20185.0,0,0,20185.0,토,비안옴
305,2020-11-01,2763.0,0,0,2763.0,일,비옴
306,2020-11-02,3832.0,36,0,3796.0,월,비안옴
307,2020-11-03,2520.0,74,0,2446.0,화,비옴
308,2020-11-04,2146.0,197,0,1949.0,수,비안옴
309,2020-11-05,3091.0,62,0,3029.0,목,비안옴
310,2020-11-06,2812.0,326,36,2450.0,금,비안옴
311,2020-11-07,12821.0,0,0,12821.0,토,비안옴
312,2020-11-08,14694.0,30,0,14664.0,일,비안옴
313,2020-11-09,1919.0,0,0,1919.0,월,비안옴
314,2020-11-10,2248.0,0,54,2194.0,화,비안옴
315,2020-11-11,2747.0,119,0,2628.0,수,비안옴
316,2020-11-12,2673.0,60,0,2613.0,목,비안옴
317,2020-11-13,3375.0,0,0,3375.0,금,비안옴
318,2020-11-14,9802.0,0,0,9802.0,토,비안옴
319,2020-11-15,9447.0,0,0,9447.0,일,비안옴
320,2020-11-16,1811.0,0,0,1811.0,월,비안옴
321,2020-11-17,1685.0,0,0,1685.0,화,비안옴
322,2020-11-18,809.0,0,0,809.0,수,비옴
323,2020-11-19,256.0,0,0,256.0,목,비옴
324,2020-11-20,976.0,0,0,976.0,금,비안옴
325,2020-11-21,4101.0,0,0,4101.0,토,비안옴
326,2020-11-22,2557.0,0,0,2557.0,일,비옴
327,2020-11-23,762.0,0,0,762.0,월,비안옴
328,2020-11-24,819.0,0,0,819.0,화,비안옴
329,2020-11-25,911.0,0,0,911.0,수,비안옴
330,2020-11-26,10031.0,9134,0,897.0,목,비안옴
331,2020-11-27,784.0,0,0,784.0,금,비안옴
332,2020-11-28,1651.0,0,0,1651.0,토,비안옴
333,2020-11-29,9912.0,8489,0,1423.0,일,비안옴
334,2020-11-30,576.0,0,0,576.0,월,비안옴
335,2020-12-01,727.0,0,0,727.0,화,비안옴
336,2020-12-02,628.0,0,0,628.0,수,비안옴
337,2020-12-03,614.0,0,0,614.0,목,비안옴
338,2020-12-04,678.0,0,0,678.0,금,비안옴
339,2020-12-05,1701.0,0,0,1701.0,토,비안옴
340,2020-12-06,2385.0,0,0,2385.0,일,비안옴
341,2020-12-07,928.0,0,0,928.0,월,비안옴
342,2020-12-08,591.0,0,0,591.0,화,비안옴
343,2020-12-09,615.0,0,0,615.0,수,비안옴
344,2020-12-10,683.0,0,0,683.0,목,비안옴
345,2020-12-11,7810.0,7252,0,558.0,금,비안옴
346,2020-12-12,1641.0,0,0,1641.0,토,비안옴
347,2020-12-13,644.0,0,0,644.0,일,비옴
348,2020-12-14,217.0,0,0,217.0,월,비안옴
349,2020-12-15,101.0,0,0,101.0,화,비안옴
350,2020-12-16,114.0,0,0,114.0,수,비안옴
351,2020-12-17,133.0,0,0,133.0,목,비안옴
352,2020-12-18,230.0,0,0,230.0,금,비옴
353,2020-12-19,380.0,0,0,380.0,토,비안옴
354,2020-12-20,696.0,0,0,696.0,일,비안옴
355,2020-12-21,231.0,0,0,231.0,월,비안옴
356,2020-12-22,282.0,0,0,282.0,화,비안옴
357,2020-12-23,288.0,0,0,288.0,수,비안옴
358,2020-12-24,347.0,0,0,347.0,목,비안옴
359,2020-12-25,1058.0,0,0,1058.0,금,비안옴
360,2020-12-26,1356.0,0,0,1356.0,토,비안옴
361,2020-12-27,1876.0,0,0,1876.0,일,비안옴
362,2020-12-28,802.0,0,0,802.0,월,비옴
363,2020-12-29,244.0,0,0,244.0,화,비안옴
364,2020-12-30,72.0,0,0,72.0,수,비안옴
365,2020-12-31,139.0,0,0,139.0,목,비안옴
